trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
544,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-97.58674465509294,"{0: 14, 1: 15, 2: 0, 3: 0, 4: 1}",0
545,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-72.45585156740289,"{0: 8, 1: 9, 2: 3, 3: 0, 4: 0}",0
546,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-25.65151026866231,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-52.972973426102726,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-157.44384958421566,"{0: 8, 1: 15, 2: 6, 3: 0, 4: 1}",0
549,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-54.046084928543884,"{0: 16, 1: 13, 2: 1, 3: 0, 4: 0}",0
550,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-84.86046323112936,"{0: 9, 1: 15, 2: 0, 3: 1, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-58.16040205230638,"{0: 12, 1: 7, 2: 0, 3: 0, 4: 1}",0
552,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-191.49032091871595,"{0: 8, 1: 11, 2: 3, 3: 0, 4: 3}",0
553,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-88.82401176499671,"{0: 7, 1: 11, 2: 1, 3: 0, 4: 1}",0
554,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-62.74405100348119,"{0: 12, 1: 10, 2: 3, 3: 0, 4: 0}",0
555,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-33.31253806875344,"{0: 15, 1: 9, 2: 1, 3: 0, 4: 0}",0
556,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-61.20558492034465,"{0: 7, 1: 11, 2: 2, 3: 0, 4: 0}",0
557,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-29.908193497641637,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
558,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-36.0992592941639,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-83.6949605724773,"{0: 13, 1: 10, 2: 0, 3: 1, 4: 1}",0
560,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-79.02637130647342,"{0: 11, 1: 12, 2: 1, 3: 1, 4: 0}",0
561,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-71.54198477218524,"{0: 10, 1: 14, 2: 1, 3: 0, 4: 0}",0
562,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-58.3282578546001,"{0: 9, 1: 9, 2: 2, 3: 0, 4: 0}",0
563,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-93.44667109769512,"{0: 12, 1: 17, 2: 1, 3: 0, 4: 0}",0
564,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-39.39044103099334,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
565,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-98.52189539689455,"{0: 14, 1: 14, 2: 1, 3: 0, 4: 1}",0
566,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-25.33110055055788,"{0: 16, 1: 8, 2: 1, 3: 0, 4: 0}",0
567,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-99.94486879472777,"{0: 16, 1: 11, 2: 1, 3: 1, 4: 1}",0
568,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-32.99520826685456,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
569,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-111.56029627349201,"{0: 14, 1: 14, 2: 0, 3: 1, 4: 1}",0
570,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-36.6757339812862,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
571,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-82.58027161075873,"{0: 9, 1: 14, 2: 2, 3: 0, 4: 0}",0
572,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-40.2545104384342,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-51.59934650375361,"{0: 16, 1: 12, 2: 2, 3: 0, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-40.1758641347704,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-70.92732369775462,"{0: 10, 1: 9, 2: 0, 3: 0, 4: 1}",0
576,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-104.45255114205075,"{0: 8, 1: 9, 2: 1, 3: 1, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-62.955700998819935,"{0: 10, 1: 8, 2: 1, 3: 1, 4: 0}",0
578,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-70.56506208138305,"{0: 15, 1: 9, 2: 0, 3: 0, 4: 1}",0
579,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-59.07155848343948,"{0: 8, 1: 11, 2: 0, 3: 1, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-54.508744436565486,"{0: 15, 1: 14, 2: 1, 3: 0, 4: 0}",0
581,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-34.55715082038465,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-75.81179867386801,"{0: 13, 1: 16, 2: 1, 3: 0, 4: 0}",0
583,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-22.972405102931912,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
584,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-31.023269917203667,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
585,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-70.12034410935938,"{0: 7, 1: 12, 2: 1, 3: 0, 4: 0}",0
586,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-11.743096637426312,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-35.49661359806167,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-75.91638715670679,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
589,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-72.97342516764006,"{0: 11, 1: 11, 2: 3, 3: 0, 4: 0}",0
590,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-67.3071310520831,"{0: 13, 1: 11, 2: 0, 3: 1, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-92.80277409221807,"{0: 11, 1: 17, 2: 2, 3: 0, 4: 0}",0
592,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-45.534270971398925,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-42.41379242783337,"{0: 10, 1: 8, 2: 2, 3: 0, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-50.16006962876327,"{0: 9, 1: 10, 2: 1, 3: 0, 4: 0}",0
595,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-32.369831227053105,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-23.674283872732705,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-31.604188391244506,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.16666666666666666}",30,0,-68.78750703774276,"{0: 13, 1: 15, 2: 2, 3: 0, 4: 0}",0
599,False,"{'a': 0.5, 'e': 0.16666666666666666}",25,0,-51.38968930163941,"{0: 12, 1: 12, 2: 1, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-5.2076264816793545,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
601,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-21.70989823599936,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
602,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-52.38477931635839,"{0: 14, 1: 9, 2: 1, 3: 1, 4: 0}",0
603,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-89.22442763396681,"{0: 16, 1: 13, 2: 0, 3: 0, 4: 1}",0
604,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-26.54088288658597,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-77.7437180861826,"{0: 12, 1: 12, 2: 0, 3: 0, 4: 1}",0
606,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-104.45387865528868,"{0: 10, 1: 8, 2: 0, 3: 0, 4: 2}",0
607,False,"{'a': 0.5, 'e': 0.14285714285714285}",35,0,-95.81425051411071,"{0: 16, 1: 18, 2: 0, 3: 1, 4: 0}",0
608,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-75.84895839523993,"{0: 13, 1: 10, 2: 0, 3: 2, 4: 0}",0
609,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-87.76982213481617,"{0: 8, 1: 10, 2: 1, 3: 0, 4: 1}",0
610,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-44.42188777898445,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-33.020777811665184,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-35.71677385710888,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
613,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-54.281698309211556,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-39.30048877975291,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-19.05789463506963,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-64.81177767420847,"{0: 13, 1: 9, 2: 2, 3: 1, 4: 0}",0
617,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-72.48906187632372,"{0: 11, 1: 13, 2: 0, 3: 1, 4: 0}",0
618,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-39.9271936814991,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-110.92114252205806,"{0: 12, 1: 16, 2: 1, 3: 0, 4: 1}",0
620,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-49.644813946717484,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-52.48198260268065,"{0: 11, 1: 7, 2: 1, 3: 1, 4: 0}",0
622,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-63.16442659568918,"{0: 7, 1: 11, 2: 2, 3: 0, 4: 0}",0
623,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-49.64046316929506,"{0: 13, 1: 10, 2: 2, 3: 0, 4: 0}",0
624,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-58.37079141693946,"{0: 8, 1: 10, 2: 2, 3: 0, 4: 0}",0
625,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-10.098942985165758,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-58.455722934156796,"{0: 11, 1: 13, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-39.511370278443586,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-45.18853684734347,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-36.53014320280091,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-25.86123357919319,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-136.36111037955018,"{0: 11, 1: 9, 2: 2, 3: 2, 4: 1}",0
632,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-49.60906040558321,"{0: 7, 1: 13, 2: 0, 3: 0, 4: 0}",0
633,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-109.81048265482684,"{0: 11, 1: 11, 2: 1, 3: 1, 4: 1}",0
634,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-45.92590195525147,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-45.39232118667391,"{0: 10, 1: 9, 2: 1, 3: 0, 4: 0}",0
636,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-9.528664161806947,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-63.23316612156143,"{0: 15, 1: 14, 2: 1, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-62.11069250143345,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-35.32014550245705,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-30.269539821894277,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
641,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-96.10544960159544,"{0: 10, 1: 13, 2: 1, 3: 0, 4: 1}",0
642,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-73.7593234722386,"{0: 14, 1: 9, 2: 1, 3: 0, 4: 1}",0
643,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-56.69178336991129,"{0: 10, 1: 8, 2: 1, 3: 1, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-40.39920371902161,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
645,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-116.41273242451437,"{0: 8, 1: 10, 2: 0, 3: 0, 4: 2}",0
646,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-55.93881498923253,"{0: 17, 1: 11, 2: 1, 3: 1, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-17.333523695518643,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
648,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-77.64359756406246,"{0: 14, 1: 10, 2: 0, 3: 0, 4: 1}",0
649,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-52.0355264542749,"{0: 11, 1: 13, 2: 1, 3: 0, 4: 0}",0
650,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-48.77602392109659,"{0: 11, 1: 8, 2: 0, 3: 1, 4: 0}",0
651,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-131.37301473301204,"{0: 10, 1: 13, 2: 0, 3: 0, 4: 2}",0
652,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-37.019848874974336,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-50.785250871379006,"{0: 12, 1: 12, 2: 1, 3: 0, 4: 0}",0
654,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-31.11898277372781,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-59.94590189622313,"{0: 9, 1: 9, 2: 2, 3: 0, 4: 0}",0
656,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-24.26945891045611,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-48.435852347892116,"{0: 9, 1: 10, 2: 1, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-36.188625083617275,"{0: 10, 1: 9, 2: 1, 3: 0, 4: 0}",0
659,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-77.06207082831027,"{0: 10, 1: 8, 2: 1, 3: 0, 4: 1}",0
660,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-76.54416490906242,"{0: 15, 1: 13, 2: 2, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-54.32662543945868,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-53.60342416313222,"{0: 8, 1: 11, 2: 1, 3: 0, 4: 0}",0
663,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-65.3587523344252,"{0: 12, 1: 7, 2: 0, 3: 0, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-47.48057508970282,"{0: 9, 1: 10, 2: 1, 3: 0, 4: 0}",0
665,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-46.02353881331808,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
666,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-81.37935783933165,"{0: 14, 1: 8, 2: 2, 3: 0, 4: 1}",0
667,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-39.81546941269851,"{0: 14, 1: 10, 2: 1, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-37.64920840192533,"{0: 17, 1: 12, 2: 1, 3: 0, 4: 0}",0
669,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-65.38039604017538,"{0: 7, 1: 12, 2: 1, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 0.14285714285714285}",35,0,-82.126576350993,"{0: 17, 1: 17, 2: 0, 3: 1, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-70.04192834521632,"{0: 13, 1: 16, 2: 1, 3: 0, 4: 0}",0
672,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-44.42698658694516,"{0: 14, 1: 8, 2: 3, 3: 0, 4: 0}",0
673,False,"{'a': 0.5, 'e': 0.14285714285714285}",35,0,-114.40577786312497,"{0: 17, 1: 16, 2: 1, 3: 0, 4: 1}",0
674,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-55.416262328925924,"{0: 12, 1: 7, 2: 0, 3: 0, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-62.23313248879226,"{0: 14, 1: 9, 2: 1, 3: 1, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-88.00047793492168,"{0: 12, 1: 17, 2: 1, 3: 0, 4: 0}",0
677,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-128.76781247335919,"{0: 14, 1: 14, 2: 0, 3: 0, 4: 2}",0
678,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-34.761717788394996,"{0: 15, 1: 9, 2: 1, 3: 0, 4: 0}",0
679,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-49.04807708738176,"{0: 9, 1: 9, 2: 2, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-50.04915436332659,"{0: 17, 1: 11, 2: 2, 3: 0, 4: 0}",0
681,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-31.907783546397237,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
682,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-64.82704669710685,"{0: 16, 1: 13, 2: 1, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-33.49019850966869,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-29.807794965307128,"{0: 13, 1: 6, 2: 0, 3: 1, 4: 0}",0
685,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-77.11978708650419,"{0: 15, 1: 13, 2: 0, 3: 2, 4: 0}",0
686,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-106.28755700725942,"{0: 13, 1: 16, 2: 0, 3: 0, 4: 1}",0
687,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-17.06145354631722,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
688,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-58.73531223180936,"{0: 13, 1: 11, 2: 0, 3: 1, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-29.06533178516318,"{0: 15, 1: 9, 2: 1, 3: 0, 4: 0}",0
690,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-25.09350286936602,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-68.15443052955125,"{0: 11, 1: 13, 2: 1, 3: 0, 4: 0}",0
692,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-40.21791218474071,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
693,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-21.52408061251426,"{0: 20, 1: 9, 2: 1, 3: 0, 4: 0}",0
694,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-68.56505560908047,"{0: 8, 1: 10, 2: 1, 3: 1, 4: 0}",0
695,False,"{'a': 0.5, 'e': 0.14285714285714285}",35,0,-92.25533269280801,"{0: 15, 1: 19, 2: 0, 3: 1, 4: 0}",0
696,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-87.05431560246642,"{0: 14, 1: 13, 2: 3, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 0.14285714285714285}",30,0,-77.53683847796236,"{0: 17, 1: 11, 2: 1, 3: 0, 4: 1}",0
698,False,"{'a': 0.5, 'e': 0.14285714285714285}",25,0,-55.4346585204851,"{0: 13, 1: 11, 2: 0, 3: 1, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.14285714285714285}",35,0,-129.42554150782942,"{0: 15, 1: 17, 2: 2, 3: 0, 4: 1}",0
700,False,"{'a': 0.5, 'e': 0.125}",20,0,-48.4316591706646,"{0: 9, 1: 10, 2: 1, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.125}",25,0,-55.19418745031645,"{0: 13, 1: 11, 2: 1, 3: 0, 4: 0}",0
702,False,"{'a': 0.5, 'e': 0.125}",20,0,-48.589314045015634,"{0: 10, 1: 9, 2: 0, 3: 1, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.125}",20,0,-73.4596757267236,"{0: 7, 1: 11, 2: 1, 3: 1, 4: 0}",0
704,False,"{'a': 0.5, 'e': 0.125}",20,0,-39.27364740075259,"{0: 10, 1: 9, 2: 1, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 0.125}",20,0,-89.84243872021406,"{0: 9, 1: 9, 2: 1, 3: 0, 4: 1}",0
706,False,"{'a': 0.5, 'e': 0.125}",25,0,-49.718749050867686,"{0: 14, 1: 9, 2: 2, 3: 0, 4: 0}",0
707,False,"{'a': 0.5, 'e': 0.125}",25,0,-66.2048240913656,"{0: 11, 1: 13, 2: 0, 3: 1, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.125}",20,0,-23.850982897369885,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.5, 'e': 0.125}",20,0,-90.61063037809548,"{0: 8, 1: 11, 2: 0, 3: 0, 4: 1}",0
710,False,"{'a': 0.5, 'e': 0.125}",30,0,-83.07450827390646,"{0: 16, 1: 12, 2: 1, 3: 0, 4: 1}",0
711,False,"{'a': 0.5, 'e': 0.125}",20,0,-24.47684334050486,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.5, 'e': 0.125}",30,0,-122.69530772716773,"{0: 12, 1: 16, 2: 0, 3: 1, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.125}",25,0,-48.95180565369907,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 0}",0
714,False,"{'a': 0.5, 'e': 0.125}",30,0,-148.15796099315494,"{0: 13, 1: 15, 2: 0, 3: 0, 4: 2}",0
715,False,"{'a': 0.5, 'e': 0.125}",35,0,-125.01652063971865,"{0: 14, 1: 19, 2: 1, 3: 0, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.125}",25,0,-46.57252112955806,"{0: 13, 1: 10, 2: 2, 3: 0, 4: 0}",0
717,False,"{'a': 0.5, 'e': 0.125}",30,0,-98.70423003186151,"{0: 13, 1: 16, 2: 0, 3: 0, 4: 1}",0
718,False,"{'a': 0.5, 'e': 0.125}",25,0,-69.81612636855098,"{0: 11, 1: 13, 2: 0, 3: 1, 4: 0}",0
719,False,"{'a': 0.5, 'e': 0.125}",20,0,-25.110555058639846,"{0: 14, 1: 5, 2: 0, 3: 1, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.125}",25,0,-85.9216055089869,"{0: 13, 1: 11, 2: 0, 3: 0, 4: 1}",0
721,False,"{'a': 0.5, 'e': 0.125}",30,0,-84.40934125081147,"{0: 15, 1: 14, 2: 0, 3: 0, 4: 1}",0
722,False,"{'a': 0.5, 'e': 0.125}",20,0,-35.32664371178004,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.5, 'e': 0.125}",25,0,-36.31567170451449,"{0: 15, 1: 9, 2: 0, 3: 1, 4: 0}",0
724,False,"{'a': 0.5, 'e': 0.125}",20,0,-37.334548815175644,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.125}",20,0,-21.37004579174385,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.5, 'e': 0.125}",25,0,-77.79454561990882,"{0: 15, 1: 8, 2: 1, 3: 0, 4: 1}",0
727,False,"{'a': 0.5, 'e': 0.125}",20,0,-14.245927311572567,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.5, 'e': 0.125}",30,0,-86.0249255134364,"{0: 15, 1: 14, 2: 0, 3: 0, 4: 1}",0
