trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
283,False,"{'a': 0.09, 'e': 0.0581781719767084}",35,25,21.65417318639469,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.09, 'e': 0.05759639025694132}",20,9,18.95276794851396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.09, 'e': 0.057020426354371906}",25,11,27.426857960353907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.09, 'e': 0.05645022209082819}",25,3,31.014019667920337,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.09, 'e': 0.05588571986991991}",25,2,35.6177012579782,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.09, 'e': 0.05532686267122071}",25,13,21.350016613407963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.09, 'e': 0.0547735940445085}",35,12,39.8490337380341,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.09, 'e': 0.05422585810406342}",20,0,33.134222017413386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.09, 'e': 0.05368359952302278}",25,16,12.210925246483795,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.09, 'e': 0.05314676352779255}",25,14,13.889697605009603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.09, 'e': 0.052615295892514624}",25,12,25.483336394470115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.09, 'e': 0.052089142933589475}",20,8,26.54969248441608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.09, 'e': 0.05156825150425358}",25,0,40.79228027432025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.09, 'e': 0.051052568989211046}",20,10,18.6152805325278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.09, 'e': 0.05054204329931893}",20,14,8.705425248582655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.09, 'e': 0.05003662286632574}",20,12,16.367803500808716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.09, 'e': 0.049536256637662486}",20,11,4.827112846213441,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,22,12.617811689989871,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,29.786054406467667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,6,32.46994352593653,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,12,31.81568306646002,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,0,31.765386275101886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,12,14.116051912021637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,12,23.37545827140358,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,3,35.26700655500616,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
